"Tab id","Referer","Timestamp","Event","Element Id","X Path","Which","Extra Info"
"2","-","1664276295695","mousemove","-","/html/1/body/2","1","249x142|709x252"
"2","-","1664276295711","mouseout","-","/html/1/body/2","1",""
"2","-","1664276295711","mouseleave","-","/html/1/body/2","1","-"
"2","-","1664276295711","mouseover","-","/html/1/body/2/h1/3","1","-"
"2","-","1664276295712","mouseenter","-","/html/1/body/2/h1/3","1","-"
"2","-","1664276295712","mousemove","-","/html/1/body/2/h1/3","1","213x164|673x274"
"2","-","1664276295727","mousemove","-","/html/1/body/2/h1/3","1","186x183|646x293"
"2","-","1664276295744","mouseout","-","/html/1/body/2/h1/3","1",""
"2","-","1664276295744","mouseleave","-","/html/1/body/2/h1/3","1","-"
"2","-","1664276295744","mouseover","-","/html/1/body/2","1","-"
"2","-","1664276295744","mouseenter","-","/html/1/body/2","1","-"
"2","-","1664276295744","mousemove","-","/html/1/body/2","1","164x202|624x312"
"2","-","1664276295760","mousemove","-","/html/1/body/2","1","152x213|612x323"
"2","-","1664276295777","mouseout","-","/html/1/body/2","1",""
"2","-","1664276295778","mouseleave","-","/html/1/body/2","1","-"
"2","-","1664276295778","mouseover","-","/html/1/body/2/h1/5","1","-"
"2","-","1664276295778","mouseenter","-","/html/1/body/2/h1/5","1","-"
"2","-","1664276295778","mousemove","-","/html/1/body/2/h1/5","1","143x222|603x332"
"2","-","1664276295794","mouseout","-","/html/1/body/2/h1/5","1",""
"2","-","1664276295794","mouseleave","-","/html/1/body/2/h1/5","1","-"
"2","-","1664276295795","mouseover","-","/html/1/body/2/h1/5/a/0","1","-"
"2","-","1664276295795","mouseenter","-","/html/1/body/2/h1/5/a/0","1","-"
"2","-","1664276295795","mousemove","-","/html/1/body/2/h1/5/a/0","1","140x226|600x336"
"2","-","1664276295811","mousemove","-","/html/1/body/2/h1/5/a/0","1","137x229|597x339"
"2","-","1664276296045","mousemove","-","/html/1/body/2/h1/5/a/0","1","136x228|596x338"
"2","-","1664276296061","mousemove","-","/html/1/body/2/h1/5/a/0","1","135x226|595x336"
"2","-","1664276296077","mouseout","-","/html/1/body/2/h1/5/a/0","1",""
"2","-","1664276296077","mouseleave","-","/html/1/body/2/h1/5/a/0","1","-"
"2","-","1664276296077","mouseover","-","/html/1/body/2/h1/5","1","-"
"2","-","1664276296077","mouseenter","-","/html/1/body/2/h1/5","1","-"
"2","-","1664276296077","mousemove","-","/html/1/body/2/h1/5","1","131x221|591x331"
"2","-","1664276296093","mouseout","-","/html/1/body/2/h1/5","1",""
"2","-","1664276296093","mouseleave","-","/html/1/body/2/h1/5","1","-"
"2","-","1664276296094","mouseover","-","/html/1/body/2","1","-"
"2","-","1664276296094","mouseenter","-","/html/1/body/2","1","-"
"2","-","1664276296094","mousemove","-","/html/1/body/2","1","125x207|585x317"
"2","-","1664276296111","mouseout","-","/html/1/body/2","1",""
"2","-","1664276296111","mouseleave","-","/html/1/body/2","1","-"
"2","-","1664276296112","mouseover","-","/html/1/body/2/h1/3/a/0","1","-"
"2","-","1664276296112","mouseenter","-","/html/1/body/2/h1/3/a/0","1","-"
"2","-","1664276296112","mousemove","-","/html/1/body/2/h1/3/a/0","1","121x192|581x302"
"2","-","1664276296127","mousemove","-","/html/1/body/2/h1/3/a/0","1","119x184|579x294"
"2","-","1664276296144","mouseout","-","/html/1/body/2/h1/3/a/0","1",""
"2","-","1664276296145","mouseleave","-","/html/1/body/2/h1/3/a/0","1","-"
"2","-","1664276296145","mouseover","-","/html/1/body/2/h1/3","1","-"
"2","-","1664276296145","mouseenter","-","/html/1/body/2/h1/3","1","-"
"2","-","1664276296145","mousemove","-","/html/1/body/2/h1/3","1","116x162|576x272"
"2","-","1664276296161","mouseout","-","/html/1/body/2/h1/3","1",""
"2","-","1664276296161","mouseleave","-","/html/1/body/2/h1/3","1","-"
"2","-","1664276296161","mouseover","-","/html/1/body/2","1","-"
"2","-","1664276296162","mouseenter","-","/html/1/body/2","1","-"
"2","-","1664276296162","mousemove","-","/html/1/body/2","1","116x149|576x259"
"2","-","1664276296178","mouseout","-","/html/1/body/2","1",""
"2","-","1664276296178","mouseleave","-","/html/1/body/2","1","-"
"2","-","1664276296178","mouseover","-","/html/1/body/2/h1/1","1","-"
"2","-","1664276296178","mouseenter","-","/html/1/body/2/h1/1","1","-"
"2","-","1664276296178","mousemove","-","/html/1/body/2/h1/1","1","116x138|576x248"
"2","-","1664276296195","mouseout","-","/html/1/body/2/h1/1","1",""
"2","-","1664276296195","mouseleave","-","/html/1/body/2/h1/1","1","-"
"2","-","1664276296195","mouseover","-","/html/1/body/2/h1/1/a/0","1","-"
"2","-","1664276296195","mouseenter","-","/html/1/body/2/h1/1/a/0","1","-"
"2","-","1664276296196","mousemove","-","/html/1/body/2/h1/1/a/0","1","116x130|576x240"
"2","-","1664276296211","mousemove","-","/html/1/body/2/h1/1/a/0","1","116x123|576x233"
"2","-","1664276296227","mousemove","-","/html/1/body/2/h1/1/a/0","1","117x117|577x227"
"2","-","1664276296244","mousemove","-","/html/1/body/2/h1/1/a/0","1","118x112|578x222"
"2","-","1664276296260","mousemove","-","/html/1/body/2/h1/1/a/0","1","118x108|578x218"
"2","-","1664276296276","mousemove","-","/html/1/body/2/h1/1/a/0","1","118x105|578x215"
"2","-","1664276296294","mousemove","-","/html/1/body/2/h1/1/a/0","1","118x104|578x214"
"2","-","1664276296310","mouseout","-","/html/1/body/2/h1/1/a/0","1",""
"2","-","1664276296311","mouseleave","-","/html/1/body/2/h1/1/a/0","1","-"
"2","-","1664276296311","mouseover","-","/html/1/body/2/h1/1","1","-"
"2","-","1664276296311","mouseenter","-","/html/1/body/2/h1/1","1","-"
"2","-","1664276296311","mousemove","-","/html/1/body/2/h1/1","1","118x103|578x213"
"2","-","1664276296327","mousemove","-","/html/1/body/2/h1/1","1","118x103|578x213"
"2","-","1664276296570","mousemove","-","/html/1/body/2/h1/1","1","118x103|578x213"
"2","-","1664276296594","mouseout","-","/html/1/body/2/h1/1","1",""
"2","-","1664276296594","mouseleave","-","/html/1/body/2/h1/1","1","-"
"2","-","1664276296595","mouseover","-","/html/1/body/2/h1/1/a/0","1","-"
"2","-","1664276296595","mouseenter","-","/html/1/body/2/h1/1/a/0","1","-"
"2","-","1664276296595","mousemove","-","/html/1/body/2/h1/1/a/0","1","118x104|578x214"
"2","-","1664276296610","mousemove","-","/html/1/body/2/h1/1/a/0","1","118x104|578x214"
"2","-","1664276296627","mousemove","-","/html/1/body/2/h1/1/a/0","1","118x104|578x214"
"2","-","1664276296644","mousemove","-","/html/1/body/2/h1/1/a/0","1","118x106|578x216"
"2","-","1664276296660","mousemove","-","/html/1/body/2/h1/1/a/0","1","118x108|578x218"
"2","-","1664276296677","mousemove","-","/html/1/body/2/h1/1/a/0","1","118x110|578x220"
"2","-","1664276296694","mousemove","-","/html/1/body/2/h1/1/a/0","1","118x111|578x221"
"2","-","1664276296711","mousemove","-","/html/1/body/2/h1/1/a/0","1","118x112|578x222"
"2","-","1664276296727","mousemove","-","/html/1/body/2/h1/1/a/0","1","118x113|578x223"
"2","-","1664276296744","mousemove","-","/html/1/body/2/h1/1/a/0","1","118x113|578x223"
"2","-","1664276296760","mousemove","-","/html/1/body/2/h1/1/a/0","1","118x113|578x223"
"2","-","1664276297771","mousemove","-","/html/1/body/2/h1/1/a/0","1","119x113|579x223"
"2","-","1664276297779","mousemove","-","/html/1/body/2/h1/1/a/0","1","124x111|584x221"
"2","-","1664276297794","mousemove","-","/html/1/body/2/h1/1/a/0","1","143x105|603x215"
"2","-","1664276297811","mouseout","-","/html/1/body/2/h1/1/a/0","1","leftWindow"
"2","-","1664276297812","mouseleave","-","/html/1/body/2/h1/1/a/0","1","-"
"2","-","1664276297812","mouseover","-","/html/1","1","-"
"2","-","1664276297812","mouseenter","-","/html/1","1","-"
"2","-","1664276297812","mousemove","-","/html/1","1","269x68|729x178"
"2","-","1664276297828","mousemove","-","/html/1","1","403x36|863x146"
"2","-","1664276297845","mousemove","-","/html/1","1","535x16|995x126"
"2","-","1664276297861","mousemove","-","/html/1","1","612x10|1072x120"
"2","-","1664276297878","mousemove","-","/html/1","1","672x7|1132x117"
"2","-","1664276297895","mousemove","-","/html/1","1","691x7|1151x117"
"2","-","1664276297911","mousemove","-","/html/1","1","717x7|1177x117"
"2","-","1664276298108","mousemove","-","/html/1","1","720x7|1180x117"
"2","-","1664276298116","mousemove","-","/html/1","1","726x7|1186x117"
"2","-","1664276298127","mousemove","-","/html/1","1","735x7|1195x117"
"2","-","1664276298144","mousemove","-","/html/1","1","768x4|1228x114"
"2","-","1664276298161","mousemove","-","/html/1","1","821x1|1281x111"
"2","-","1664276298172","mousemove","-","/html/1","1","835x1|1295x111"
"2","-","1664276298172","mouseout","-","/html/1","1","leftWindow"
"2","-","1664276298172","mouseleave","-","/html/1","1","-"
"2","-","1664276298864","focusout","-","-","-","-"
"2","-","1664276298864","blur","-","-","-","-"
"2","-","1664276298865","focusout","-","-","-","-"
"0","-","1664276298879","pageview","-","-","-","moz-extension://629e2f12-e6bb-448a-aae2-6c2563581062/popup/loggerPopup.html|216x221"
"0","-","1664276298926","focusin","-","-","-","-"
"0","-","1664276298926","focus","-","-","-","-"
"0","-","1664276298927","focusin","-","-","-","-"
"0","-","1664276299176","mouseover","-","/html/1","1","-"
"0","-","1664276299176","mouseenter","-","/html/1","1","-"
"0","-","1664276299177","mousemove","-","/html/1","1","137x0|1326x105"
"0","-","1664276299194","mousemove","-","/html/1","1","130x5|1319x110"
"0","-","1664276299211","mousemove","-","/html/1","1","125x7|1314x112"
"0","-","1664276299228","mouseout","-","/html/1","1",""
"0","-","1664276299228","mouseleave","-","/html/1","1","-"
"0","-","1664276299229","mouseover","-","/html/1/body/2/div/1/div/1","1","-"
"0","-","1664276299229","mouseenter","-","/html/1/body/2/div/1/div/1","1","-"
"0","-","1664276299231","mousemove","-","/html/1/body/2/div/1/div/1","1","121x11|1310x116"
"0","-","1664276299244","mousemove","-","/html/1/body/2/div/1/div/1","1","118x13|1307x118"
"0","-","1664276299262","mouseout","-","/html/1/body/2/div/1/div/1","1",""
"0","-","1664276299262","mouseleave","-","/html/1/body/2/div/1/div/1","1","-"
"0","-","1664276299263","mouseover","pause","/html/1/body/2/div/1/div/5","1","-"
"0","-","1664276299263","mouseenter","pause","/html/1/body/2/div/1/div/5","1","-"
"0","-","1664276299264","mousemove","pause","/html/1/body/2/div/1/div/5","1","115x15|1304x120"
"0","-","1664276299278","mousemove","pause","/html/1/body/2/div/1/div/5","1","114x16|1303x121"
"0","-","1664276299294","mousemove","pause","/html/1/body/2/div/1/div/5","1","113x18|1302x123"
"0","-","1664276299311","mousemove","pause","/html/1/body/2/div/1/div/5","1","110x19|1299x124"
"0","-","1664276299328","mousemove","pause","/html/1/body/2/div/1/div/5","1","109x20|1298x125"
"0","-","1664276299345","mousemove","pause","/html/1/body/2/div/1/div/5","1","108x22|1297x127"
"0","-","1664276299361","mousemove","pause","/html/1/body/2/div/1/div/5","1","107x23|1296x128"
"0","-","1664276299378","mousemove","pause","/html/1/body/2/div/1/div/5","1","105x24|1294x129"
"0","-","1664276299395","mousemove","pause","/html/1/body/2/div/1/div/5","1","105x25|1294x130"
"0","-","1664276299412","mousemove","pause","/html/1/body/2/div/1/div/5","1","104x25|1293x130"
"0","-","1664276299428","mousemove","pause","/html/1/body/2/div/1/div/5","1","103x26|1292x131"
"0","-","1664276299444","mousemove","pause","/html/1/body/2/div/1/div/5","1","103x26|1292x131"
"0","-","1664276299460","mousemove","pause","/html/1/body/2/div/1/div/5","1","102x27|1291x132"
"0","-","1664276299478","mousemove","pause","/html/1/body/2/div/1/div/5","1","100x29|1289x134"
"0","-","1664276299494","mousemove","pause","/html/1/body/2/div/1/div/5","1","99x30|1288x135"
"0","-","1664276299511","mousemove","pause","/html/1/body/2/div/1/div/5","1","98x31|1287x136"
"0","-","1664276299528","mousemove","pause","/html/1/body/2/div/1/div/5","1","97x32|1286x137"
"0","-","1664276299544","mousemove","pause","/html/1/body/2/div/1/div/5","1","96x33|1285x138"
"0","-","1664276299561","mousemove","pause","/html/1/body/2/div/1/div/5","1","95x34|1284x139"
"0","-","1664276299577","mousemove","pause","/html/1/body/2/div/1/div/5","1","94x34|1283x139"
"0","-","1664276299594","mousemove","pause","/html/1/body/2/div/1/div/5","1","94x35|1283x140"
"0","-","1664276299612","mousemove","pause","/html/1/body/2/div/1/div/5","1","93x36|1282x141"
"0","-","1664276299628","mousemove","pause","/html/1/body/2/div/1/div/5","1","92x38|1281x143"
"0","-","1664276299645","mousemove","pause","/html/1/body/2/div/1/div/5","1","90x42|1279x147"
"0","-","1664276299661","mousemove","pause","/html/1/body/2/div/1/div/5","1","89x43|1278x148"
"0","-","1664276299678","mousemove","pause","/html/1/body/2/div/1/div/5","1","88x44|1277x149"
"0","-","1664276299694","mousemove","pause","/html/1/body/2/div/1/div/5","1","88x45|1277x150"
"0","-","1664276299711","mousemove","pause","/html/1/body/2/div/1/div/5","1","88x45|1277x150"
"0","-","1664276299828","mousemove","pause","/html/1/body/2/div/1/div/5","1","88x44|1277x149"
"0","-","1664276299845","mousemove","pause","/html/1/body/2/div/1/div/5","1","88x44|1277x149"
"0","-","1664276299861","mousemove","pause","/html/1/body/2/div/1/div/5","1","88x44|1277x149"
"0","-","1664276299878","mousemove","pause","/html/1/body/2/div/1/div/5","1","88x43|1277x148"
"0","-","1664276299895","mousemove","pause","/html/1/body/2/div/1/div/5","1","89x43|1278x148"
"0","-","1664276299928","mousemove","pause","/html/1/body/2/div/1/div/5","1","89x43|1278x148"
"0","-","1664276299930","mousedown","pause","/html/1/body/2/div/1/div/5","1","-"
"0","-","1664276300047","mouseup","pause","/html/1/body/2/div/1/div/5","1","-"
"0","-","1664276300050","click","pause","/html/1/body/2/div/1/div/5","1","89x43|1278x148"
"0","-","1664276300051","mouseout","pause","/html/1/body/2/div/1/div/5","1",""
"0","-","1664276300051","mouseleave","pause","/html/1/body/2/div/1/div/5","1","-"
"0","-","1664276300052","mouseover","record","/html/1/body/2/div/1/div/3","1","-"
"0","-","1664276300052","mouseenter","record","/html/1/body/2/div/1/div/3","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276342819","pageview","-","-","-","http://combine-separate.sorenknudsen.com/S2-IT1a-menu.html|990x699"
"2","http://combine-separate.sorenknudsen.com/","1664276342824","mouseover","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276342824","mouseenter","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343096","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1","842x26|1284x136"
"2","http://combine-separate.sorenknudsen.com/","1664276343104","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1","838x27|1280x137"
"2","http://combine-separate.sorenknudsen.com/","1664276343118","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1","833x29|1275x139"
"2","http://combine-separate.sorenknudsen.com/","1664276343135","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1","808x43|1250x153"
"2","http://combine-separate.sorenknudsen.com/","1664276343151","mouseout","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1",""
"2","http://combine-separate.sorenknudsen.com/","1664276343151","mouseleave","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343152","mouseover","-","/html/1/body/2/div/1/svg/0/g/0/g/8/circle/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343152","mouseenter","-","/html/1/body/2/div/1/svg/0/g/0/g/8/circle/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343153","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/g/8/circle/0","1","771x64|1213x174"
"2","http://combine-separate.sorenknudsen.com/","1664276343167","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/g/8/circle/0","1","715x103|1157x213"
"2","http://combine-separate.sorenknudsen.com/","1664276343184","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/g/8/circle/0","1","656x147|1098x257"
"2","http://combine-separate.sorenknudsen.com/","1664276343201","mouseout","-","/html/1/body/2/div/1/svg/0/g/0/g/8/circle/0","1",""
"2","http://combine-separate.sorenknudsen.com/","1664276343202","mouseleave","-","/html/1/body/2/div/1/svg/0/g/0/g/8/circle/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343202","mouseover","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343202","mouseenter","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343202","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1","624x173|1066x283"
"2","http://combine-separate.sorenknudsen.com/","1664276343218","mouseout","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1",""
"2","http://combine-separate.sorenknudsen.com/","1664276343218","mouseleave","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343218","mouseover","-","/html/1/body/2/div/1/svg/0/g/0/g/7/circle/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343218","mouseenter","-","/html/1/body/2/div/1/svg/0/g/0/g/7/circle/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343219","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/g/7/circle/0","1","609x187|1051x297"
"2","http://combine-separate.sorenknudsen.com/","1664276343235","mouseout","-","/html/1/body/2/div/1/svg/0/g/0/g/7/circle/0","1",""
"2","http://combine-separate.sorenknudsen.com/","1664276343235","mouseleave","-","/html/1/body/2/div/1/svg/0/g/0/g/7/circle/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343235","mouseover","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343235","mouseenter","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343235","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1","594x201|1036x311"
"2","http://combine-separate.sorenknudsen.com/","1664276343251","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1","587x209|1029x319"
"2","http://combine-separate.sorenknudsen.com/","1664276343268","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1","580x217|1022x327"
"2","http://combine-separate.sorenknudsen.com/","1664276343285","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1","577x221|1019x331"
"2","http://combine-separate.sorenknudsen.com/","1664276343301","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1","575x223|1017x333"
"2","http://combine-separate.sorenknudsen.com/","1664276343317","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1","574x224|1016x334"
"2","http://combine-separate.sorenknudsen.com/","1664276343333","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1","574x225|1016x335"
"2","http://combine-separate.sorenknudsen.com/","1664276343350","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1","573x225|1015x335"
"2","http://combine-separate.sorenknudsen.com/","1664276343370","mouseout","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1",""
"2","http://combine-separate.sorenknudsen.com/","1664276343370","mouseleave","-","/html/1/body/2/div/1/svg/0/g/0/rect/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343370","mouseover","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343370","mouseenter","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343370","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1","568x230|1010x340"
"2","http://combine-separate.sorenknudsen.com/","1664276343383","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1","564x235|1006x345"
"2","http://combine-separate.sorenknudsen.com/","1664276343400","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1","559x242|1001x352"
"2","http://combine-separate.sorenknudsen.com/","1664276343417","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1","554x248|996x358"
"2","http://combine-separate.sorenknudsen.com/","1664276343435","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1","550x254|992x364"
"2","http://combine-separate.sorenknudsen.com/","1664276343451","mouseout","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1",""
"2","http://combine-separate.sorenknudsen.com/","1664276343451","mouseleave","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343452","mouseover","-","/html/1/body/2/div/1/svg/0/g/0/g/1/g/4/path/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343452","mouseenter","-","/html/1/body/2/div/1/svg/0/g/0/g/1/g/4/path/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343452","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/g/1/g/4/path/0","1","546x261|988x371"
"2","http://combine-separate.sorenknudsen.com/","1664276343469","mouseout","-","/html/1/body/2/div/1/svg/0/g/0/g/1/g/4/path/0","1",""
"2","http://combine-separate.sorenknudsen.com/","1664276343469","mouseleave","-","/html/1/body/2/div/1/svg/0/g/0/g/1/g/4/path/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343469","mouseover","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343470","mouseenter","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343470","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1","542x267|984x377"
"2","http://combine-separate.sorenknudsen.com/","1664276343485","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1","539x275|981x385"
"2","http://combine-separate.sorenknudsen.com/","1664276343501","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1","536x285|978x395"
"2","http://combine-separate.sorenknudsen.com/","1664276343518","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1","534x292|976x402"
"2","http://combine-separate.sorenknudsen.com/","1664276343534","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1","533x300|975x410"
"2","http://combine-separate.sorenknudsen.com/","1664276343551","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1","532x307|974x417"
"2","http://combine-separate.sorenknudsen.com/","1664276343567","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1","532x310|974x420"
"2","http://combine-separate.sorenknudsen.com/","1664276343584","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1","532x311|974x421"
"2","http://combine-separate.sorenknudsen.com/","1664276343601","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1","532x312|974x422"
"2","http://combine-separate.sorenknudsen.com/","1664276343618","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1","532x312|974x422"
"2","http://combine-separate.sorenknudsen.com/","1664276343694","mousemove","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1","532x312|974x422"
"2","http://combine-separate.sorenknudsen.com/","1664276343701","mouseout","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1",""
"2","http://combine-separate.sorenknudsen.com/","1664276343702","mouseleave","-","/html/1/body/2/div/1/svg/0/g/0/g/1/circle/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343702","mouseover","rose provinceAB","/html/1/body/2/div/1/svg/0/g/0/g/1/g/1/circle/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343702","mouseenter","rose provinceAB","/html/1/body/2/div/1/svg/0/g/0/g/1/g/1/circle/0","1","-"
"2","http://combine-separate.sorenknudsen.com/","1664276343702","mousemove","rose provinceAB","/html/1/body/2/div/1/svg/0/g/0/g/1/g/1/circle/0","1","533x312|975x422"
"2","http://combine-separate.sorenknudsen.com/","1664276343718","mousemove","rose provinceAB","/html/1/body/2/div/1/svg/0/g/0/g/1/g/1/circle/0","1","534x312|976x422"
"2","http://combine-separate.sorenknudsen.com/","1664276343735","mousemove","rose provinceAB","/html/1/body/2/div/1/svg/0/g/0/g/1/g/1/circle/0","1","535x312|977x422"
"2","http://combine-separate.sorenknudsen.com/","1664276343751","mousemove","rose provinceAB","/html/1/body/2/div/1/svg/0/g/0/g/1/g/1/circle/0","1","536x312|978x422"
